client-address,client-guid,request-time,service-guid,retries-request,packets-requested,packets-serviced,max-hole-size
30.73.3.42,0ffa65fe-5822-48eb-8d3f-08480489d2b6,2016-06-28 23:34:02 ADT,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,6,12,10,7
126.237.243.186,a236ba05-90e6-46b3-b7ed-64e48fec66c8,2016-06-28 17:40:51 ADT,d70c87de-7837-450c-9965-17c9f366d183,2,12,13,10
239.165.154.40,d34f98d1-dfe8-4957-a3ab-2d7a4a1afb1a,2016-06-28 18:29:57 ADT,a944a262-6fdb-4f7f-a510-d123ed9618e6,3,7,9,18
122.229.58.131,088f93cb-f0a8-41ea-acf8-7a29f029ed78,2016-06-28 20:06:32 ADT,d15e4790-67f7-4488-a28d-32ced8673c58,4,14,13,17
120.229.51.95,225afab6-3797-41cf-acc2-8a88cc86a8b1,2016-06-28 17:14:34 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,7,13,11,7
176.162.245.175,a2f5e24d-c8a1-4bec-82fc-788ec6a5c913,2016-06-29 09:15:28 ADT,d70c87de-7837-450c-9965-17c9f366d183,8,9,17,9
228.252.85.118,d547834a-1811-48d1-ad82-95d2a048ac8e,2016-06-28 13:42:07 ADT,a6c5d611-45be-43bf-a027-c1e98a89c8f6,5,17,14,5
133.162.159.139,8796189b-bda4-4096-8ef6-0eb461443b40,2016-06-29 00:16:54 ADT,0d5157f7-8012-4455-b66f-4f81d14092b3,6,14,11,7
36.159.98.210,3a3db4ad-afed-435e-9ce1-c7561e5a9d1e,2016-06-28 18:01:39 ADT,19f26076-5d21-4200-b26c-0f32cd87ebde,4,17,11,17
21.102.78.226,297e0cc5-8db3-4fec-99e1-051639094289,2016-06-28 21:32:24 ADT,dd7691ef-4b29-4992-b48d-cb449dfc65b6,5,5,12,13
126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,2016-06-28 12:18:47 ADT,dd7691ef-4b29-4992-b48d-cb449dfc65b6,3,13,10,8
9.201.96.188,820f8e8e-4710-4560-af46-81133624eea1,2016-06-29 06:31:18 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,4,13,4,11
54.22.62.114,e3311e6a-462f-4d3f-a0d8-fc8600ce35fc,2016-06-28 20:40:42 ADT,d70c87de-7837-450c-9965-17c9f366d183,2,8,12,6
188.125.249.117,ff202748-ccdd-4201-9e08-e1f50d46b49d,2016-06-28 20:29:45 ADT,dd7691ef-4b29-4992-b48d-cb449dfc65b6,8,11,6,14
184.153.63.86,08ebccaf-b52b-488c-a331-17a05f404337,2016-06-28 21:46:28 ADT,a6c5d611-45be-43bf-a027-c1e98a89c8f6,7,6,1,9
133.162.159.139,8796189b-bda4-4096-8ef6-0eb461443b40,2016-06-28 10:11:58 ADT,d15e4790-67f7-4488-a28d-32ced8673c58,6,11,13,3
132.130.137.99,570d2a0d-8706-42a1-bb56-b6924df90c8a,2016-06-28 17:18:17 ADT,0a5f0733-d058-4738-8666-f0468c5ee9c3,2,2,7,17
63.166.194.231,75db17ab-aea0-4e56-a9b8-45d5ed29e8ef,2016-06-29 08:03:39 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,5,13,15,17
77.172.69.189,66592c05-2365-4724-b823-e84c3cff3213,2016-06-28 23:40:36 ADT,a944a262-6fdb-4f7f-a510-d123ed9618e6,6,13,12,8
192.226.195.176,245b4dfd-9a3b-4656-8ebd-d893a974ad9c,2016-06-29 06:51:56 ADT,dd7691ef-4b29-4992-b48d-cb449dfc65b6,2,15,13,5
51.176.34.103,db7de303-880f-45ac-938d-a3d8fb7bbf6b,2016-06-29 07:37:11 ADT,d70c87de-7837-450c-9965-17c9f366d183,4,16,16,12
55.6.50.34,e1dfccd8-5ed7-4aa4-b1d9-64693a8a588d,2016-06-28 20:40:12 ADT,0a5f0733-d058-4738-8666-f0468c5ee9c3,2,11,13,18
133.162.159.139,8796189b-bda4-4096-8ef6-0eb461443b40,2016-06-29 08:06:18 ADT,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,7,9,15,15
127.67.5.68,ac0095d7-1613-4a75-b9f6-80b89e9ddaf6,2016-06-29 03:23:43 ADT,a944a262-6fdb-4f7f-a510-d123ed9618e6,4,7,12,14
12.239.186.1,9147765a-9f0a-41c0-a18d-cb618e7ac936,2016-06-28 10:56:34 ADT,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,7,6,16,8
133.162.159.139,8796189b-bda4-4096-8ef6-0eb461443b40,2016-06-28 15:22:54 ADT,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,3,15,10,19
7.57.136.112,801d175e-02cf-406b-8981-073c298e59f2,2016-06-29 03:03:12 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,5,11,11,15
251.30.9.146,70c5473c-adcc-422d-8724-dc6b53c68c5a,2016-06-28 10:34:37 ADT,a5adb83b-0380-4618-aef6-7179e39eff26,6,13,9,12
171.115.57.163,b1ad7428-bc49-45b3-bc6e-f509e3d00775,2016-06-28 23:57:15 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,7,8,9,8
184.153.63.86,08ebccaf-b52b-488c-a331-17a05f404337,2016-06-29 02:02:04 ADT,19f26076-5d21-4200-b26c-0f32cd87ebde,1,2,0,10
42.189.111.126,7fb79e2d-e87e-4848-bedf-226cc86d8929,2016-06-28 19:37:16 ADT,d15e4790-67f7-4488-a28d-32ced8673c58,4,14,6,17
192.226.195.176,245b4dfd-9a3b-4656-8ebd-d893a974ad9c,2016-06-28 09:40:14 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,2,12,15,7
30.73.3.42,0ffa65fe-5822-48eb-8d3f-08480489d2b6,2016-06-28 21:57:29 ADT,d15e4790-67f7-4488-a28d-32ced8673c58,0,15,14,13
180.93.50.114,fe3a8a2c-12eb-437e-a315-895dcc1e123d,2016-06-28 17:39:50 ADT,6c7444d3-9bca-46d7-a8c6-96939981ae01,8,13,11,11
184.12.162.43,0802bb30-2feb-41de-aa5e-67ea7cda91ef,2016-06-29 03:57:30 ADT,edf32a15-bb1c-42f4-9fe6-afa9f9b21522,9,16,16,17
51.176.34.103,db7de303-880f-45ac-938d-a3d8fb7bbf6b,2016-06-29 05:40:38 ADT,d70c87de-7837-450c-9965-17c9f366d183,2,16,10,8
83.152.115.149,f2842355-374f-43d0-b5ec-c55566bd3d23,2016-06-28 10:13:38 ADT,a944a262-6fdb-4f7f-a510-d123ed9618e6,5,10,6,18
211.76.96.253,7fb8a872-6b46-4704-b7d4-183fe8f886a6,2016-06-28 15:03:16 ADT,3fb4c246-cf94-4f60-bf47-b709b288f9b2,0,16,13,12
63.166.194.231,75db17ab-aea0-4e56-a9b8-45d5ed29e8ef,2016-06-28 19:55:48 ADT,6c7444d3-9bca-46d7-a8c6-96939981ae01,5,6,14,11
231.84.115.251,ea2211c8-f688-4579-b66e-00875cde49bd,2016-06-29 01:17:34 ADT,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,1,10,17,7
184.20.205.139,c2fb747e-7020-49fd-b12e-96bd0842384e,2016-06-28 10:16:47 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,1,7,6,3
139.208.124.41,2c83efdc-c899-4d4f-b715-da19ac180680,2016-06-28 22:07:25 ADT,d15e4790-67f7-4488-a28d-32ced8673c58,4,11,13,7
42.189.111.126,7fb79e2d-e87e-4848-bedf-226cc86d8929,2016-06-28 20:08:06 ADT,6c7444d3-9bca-46d7-a8c6-96939981ae01,7,7,14,10
78.5.27.201,48deea1a-5e23-4880-9d30-1bab45a68647,2016-06-29 07:24:23 ADT,0a5f0733-d058-4738-8666-f0468c5ee9c3,5,16,13,12
61.133.35.7,9b586ca5-9c28-4f61-82a5-e8fe327c179e,2016-06-28 16:19:46 ADT,0d5157f7-8012-4455-b66f-4f81d14092b3,7,16,11,17
125.165.252.24,bc56619f-cf00-48d2-a1c2-0af6d8a94fa5,2016-06-28 13:35:32 ADT,0a5f0733-d058-4738-8666-f0468c5ee9c3,8,9,15,3
44.67.255.227,b9e3e6ce-1c79-4857-ac6a-cc1c0b3405e7,2016-06-28 17:49:12 ADT,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,4,16,15,12
187.250.147.23,4e937d92-999b-4bc9-9691-7aebe5bdc4c3,2016-06-28 15:41:15 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,6,6,15,11
152.39.204.127,6e8bcccd-22e6-4b36-8363-919b6e0b763d,2016-06-29 07:44:34 ADT,19f26076-5d21-4200-b26c-0f32cd87ebde,8,6,8,7
124.253.117.135,7b5b34c5-2d3a-46c8-b462-58ee432c8f0f,2016-06-28 19:51:08 ADT,d15e4790-67f7-4488-a28d-32ced8673c58,2,2,14,8
77.172.69.189,66592c05-2365-4724-b823-e84c3cff3213,2016-06-29 08:37:36 ADT,a944a262-6fdb-4f7f-a510-d123ed9618e6,7,17,15,2
218.154.173.102,d266c61c-67d0-4639-92d8-762a4ef575d0,2016-06-29 09:14:47 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,8,6,11,18
214.106.113.54,e211a6a1-f75c-401f-91c6-61f51f473d6e,2016-06-28 19:39:26 ADT,6c7444d3-9bca-46d7-a8c6-96939981ae01,1,7,12,4
56.211.5.45,f9e4dbcc-ae37-4053-a0f5-957b2273b327,2016-06-29 00:55:52 ADT,0d5157f7-8012-4455-b66f-4f81d14092b3,5,6,19,7
190.74.172.92,fa8d6757-a3cc-4324-a9fe-bbad950b07b5,2016-06-28 20:27:29 ADT,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,4,9,11,10
182.96.68.127,603bcef9-6154-402b-ad10-39302b34bfe1,2016-06-28 20:43:26 ADT,ef48c441-4a26-4f90-97cf-cc3d0665b814,4,4,8,12
182.96.68.127,603bcef9-6154-402b-ad10-39302b34bfe1,2016-06-28 11:05:49 ADT,d70c87de-7837-450c-9965-17c9f366d183,1,8,7,10
147.45.117.63,c72858c0-7380-45aa-ac2b-7e125a7dccad,2016-06-29 04:35:46 ADT,a944a262-6fdb-4f7f-a510-d123ed9618e6,7,9,12,15
139.208.124.41,2c83efdc-c899-4d4f-b715-da19ac180680,2016-06-28 19:15:51 ADT,19f26076-5d21-4200-b26c-0f32cd87ebde,5,9,0,15
64.138.96.181,24952ed7-0fde-409c-8f37-be00b536ee97,2016-06-28 22:16:22 ADT,d70c87de-7837-450c-9965-17c9f366d183,3,9,15,9
120.229.51.95,225afab6-3797-41cf-acc2-8a88cc86a8b1,2016-06-28 17:20:03 ADT,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,5,6,9,10
126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,2016-06-28 20:08:45 ADT,0d5157f7-8012-4455-b66f-4f81d14092b3,1,5,17,8
182.96.68.127,603bcef9-6154-402b-ad10-39302b34bfe1,2016-06-29 07:22:31 ADT,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,2,14,9,14
126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,2016-06-28 23:12:29 ADT,3fb4c246-cf94-4f60-bf47-b709b288f9b2,6,12,2,7
223.145.155.158,779846ad-de04-431b-8942-ae835fa1a215,2016-06-29 04:23:25 ADT,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,1,11,13,9
214.106.113.54,e211a6a1-f75c-401f-91c6-61f51f473d6e,2016-06-28 11:58:19 ADT,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,6,7,8,3
48.7.16.229,c86211fe-7464-4c12-bf1d-1b6ba809463a,2016-06-29 05:17:25 ADT,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,9,11,8,17
241.205.83.197,e0669fc1-d623-45e0-b816-191d9da79985,2016-06-28 09:40:48 ADT,d15e4790-67f7-4488-a28d-32ced8673c58,7,14,14,8
42.215.105.48,0dbb1321-4454-41f5-9b19-aee0cc8e8de5,2016-06-28 14:19:38 ADT,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,7,15,10,7
95.17.197.78,0182f497-ad22-4482-bd78-8193fd076e51,2016-06-29 03:12:57 ADT,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,3,14,7,13
95.26.238.196,0a7b0e4f-8b43-4917-aeb5-1a2220307532,2016-06-29 08:57:26 ADT,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,6,14,13,8
228.252.85.118,d547834a-1811-48d1-ad82-95d2a048ac8e,2016-06-28 22:54:10 ADT,a5adb83b-0380-4618-aef6-7179e39eff26,7,12,13,17
152.39.204.127,6e8bcccd-22e6-4b36-8363-919b6e0b763d,2016-06-28 21:15:58 ADT,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,6,12,7,13
239.221.45.234,27fee954-1369-4765-be8e-0886cedf6a18,2016-06-28 19:07:41 ADT,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,8,17,8,10
9.201.96.188,820f8e8e-4710-4560-af46-81133624eea1,2016-06-28 22:57:33 ADT,a6c5d611-45be-43bf-a027-c1e98a89c8f6,7,18,13,10
30.73.3.42,0ffa65fe-5822-48eb-8d3f-08480489d2b6,2016-06-28 19:34:14 ADT,ef48c441-4a26-4f90-97cf-cc3d0665b814,6,5,9,5
228.252.85.118,d547834a-1811-48d1-ad82-95d2a048ac8e,2016-06-28 22:39:42 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,6,5,13,14
83.152.115.149,f2842355-374f-43d0-b5ec-c55566bd3d23,2016-06-28 17:37:04 ADT,a944a262-6fdb-4f7f-a510-d123ed9618e6,3,9,15,15
60.85.142.87,52e09e0d-b610-49cb-ba03-da4525d0314c,2016-06-28 23:04:43 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,6,16,12,17
60.85.142.87,52e09e0d-b610-49cb-ba03-da4525d0314c,2016-06-28 20:14:05 ADT,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,8,2,12,6
201.21.67.201,e03d0286-3a91-41b6-82b7-16113d22aa2f,2016-06-29 06:46:21 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,4,9,14,8
127.123.221.125,78189d37-040f-4bd4-9d32-e19e9e63ad9b,2016-06-29 05:40:59 ADT,0a5f0733-d058-4738-8666-f0468c5ee9c3,5,10,6,17
180.174.110.151,08f59cf0-0933-4f0c-8360-dca466fa1fe4,2016-06-29 07:59:09 ADT,a944a262-6fdb-4f7f-a510-d123ed9618e6,7,14,8,10
48.7.16.229,c86211fe-7464-4c12-bf1d-1b6ba809463a,2016-06-28 14:55:22 ADT,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,8,14,6,5
42.189.111.126,7fb79e2d-e87e-4848-bedf-226cc86d8929,2016-06-29 03:36:39 ADT,6c7444d3-9bca-46d7-a8c6-96939981ae01,6,16,1,15
236.178.72.78,61e9bb2c-b5dc-44f6-9f7f-2cc615af7796,2016-06-28 10:38:23 ADT,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,8,8,13,12
109.69.193.94,1d59de82-a700-41de-8922-f39b8206c231,2016-06-28 17:34:59 ADT,dd7691ef-4b29-4992-b48d-cb449dfc65b6,3,19,9,10
189.123.107.8,8166905c-cfe9-4e43-8d83-94e8784b2108,2016-06-28 13:04:18 ADT,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,7,9,14,6
131.229.118.51,df052b94-92d7-45bb-bb70-e4bab0ffef11,2016-06-29 06:20:13 ADT,d70c87de-7837-450c-9965-17c9f366d183,6,9,14,9
110.212.246.146,6777ca16-4c2d-4346-ab55-67662619b845,2016-06-28 21:17:50 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,7,12,14,9
132.130.137.99,570d2a0d-8706-42a1-bb56-b6924df90c8a,2016-06-28 17:38:31 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,5,9,14,18
54.22.62.114,e3311e6a-462f-4d3f-a0d8-fc8600ce35fc,2016-06-28 11:42:46 ADT,0d5157f7-8012-4455-b66f-4f81d14092b3,9,6,8,4
189.254.1.46,d8476fb6-8e11-45e9-af1c-998503dc19cf,2016-06-28 23:18:36 ADT,19f26076-5d21-4200-b26c-0f32cd87ebde,5,15,14,3
108.107.205.99,c566defa-ccb1-4374-93fb-471dc3f158be,2016-06-28 15:30:24 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,0,12,13,12
55.116.8.51,18d4f490-0681-4cc8-9c7d-b2d973ec693a,2016-06-28 23:44:29 ADT,1d0a29e3-b3b0-4f0d-a684-a0f025955a4d,6,15,11,16
124.253.117.135,7b5b34c5-2d3a-46c8-b462-58ee432c8f0f,2016-06-29 05:43:44 ADT,0a5f0733-d058-4738-8666-f0468c5ee9c3,8,9,13,14
171.115.57.163,b1ad7428-bc49-45b3-bc6e-f509e3d00775,2016-06-28 23:39:33 ADT,6c7444d3-9bca-46d7-a8c6-96939981ae01,8,2,16,16
83.152.115.149,f2842355-374f-43d0-b5ec-c55566bd3d23,2016-06-28 21:22:24 ADT,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,2,8,11,10
239.221.45.234,27fee954-1369-4765-be8e-0886cedf6a18,2016-06-28 16:27:29 ADT,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,3,14,9,13
176.219.10.154,23e89ddc-c8ee-475d-b80f-3c4e1c0f0fbc,2016-06-29 04:19:44 ADT,19f26076-5d21-4200-b26c-0f32cd87ebde,3,9,17,5
180.93.50.114,fe3a8a2c-12eb-437e-a315-895dcc1e123d,2016-06-29 01:29:51 ADT,a944a262-6fdb-4f7f-a510-d123ed9618e6,6,15,16,16
109.69.193.94,1d59de82-a700-41de-8922-f39b8206c231,2016-06-28 22:21:47 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,4,13,11,4
154.145.218.119,6cb04894-fa35-41f1-ad53-84d74b549dd5,2016-06-28 09:30:57 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,8,12,1,7
218.154.173.102,d266c61c-67d0-4639-92d8-762a4ef575d0,2016-06-29 05:33:45 ADT,d15e4790-67f7-4488-a28d-32ced8673c58,8,13,8,12
184.12.162.43,0802bb30-2feb-41de-aa5e-67ea7cda91ef,2016-06-29 05:28:38 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,8,17,13,6
253.235.133.129,ab0020e1-ae71-4c1f-aa9c-777ab029f884,2016-06-28 14:39:53 ADT,19f26076-5d21-4200-b26c-0f32cd87ebde,5,14,17,11
21.102.78.226,297e0cc5-8db3-4fec-99e1-051639094289,2016-06-28 21:56:23 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,8,17,16,15
11.105.108.47,b9ed339c-b853-4883-a8f7-423738219768,2016-06-28 10:30:45 ADT,ef48c441-4a26-4f90-97cf-cc3d0665b814,4,8,7,14
110.212.246.146,6777ca16-4c2d-4346-ab55-67662619b845,2016-06-29 03:11:19 ADT,3fb4c246-cf94-4f60-bf47-b709b288f9b2,6,14,11,10
220.241.72.217,d757e3cc-da44-4eeb-8a65-5ea358c59c10,2016-06-28 16:50:26 ADT,6c7444d3-9bca-46d7-a8c6-96939981ae01,5,14,10,10
231.84.115.251,ea2211c8-f688-4579-b66e-00875cde49bd,2016-06-29 09:01:07 ADT,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,8,14,17,16
223.145.155.158,779846ad-de04-431b-8942-ae835fa1a215,2016-06-29 07:13:30 ADT,0a5f0733-d058-4738-8666-f0468c5ee9c3,3,15,13,17
9.201.96.188,820f8e8e-4710-4560-af46-81133624eea1,2016-06-28 09:53:18 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,6,12,10,11
11.3.172.88,95dd458f-dc5b-41d8-b2cb-f2b2c08e49e4,2016-06-28 13:45:31 ADT,d70c87de-7837-450c-9965-17c9f366d183,6,14,10,14
228.252.85.118,d547834a-1811-48d1-ad82-95d2a048ac8e,2016-06-28 21:59:21 ADT,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,7,15,12,13
214.186.31.66,eb759952-2413-486f-8c49-2de88b29578d,2016-06-28 10:16:21 ADT,a944a262-6fdb-4f7f-a510-d123ed9618e6,5,8,6,16
20.158.67.147,2df2593e-5ed2-485d-8a67-22d299611ac7,2016-06-29 07:18:52 ADT,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,8,4,12,8
102.94.93.111,973b1757-bb6e-42db-9e9d-e1c4446c42d0,2016-06-29 03:23:09 ADT,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,5,3,12,14
83.152.115.149,f2842355-374f-43d0-b5ec-c55566bd3d23,2016-06-28 21:05:44 ADT,a944a262-6fdb-4f7f-a510-d123ed9618e6,8,7,13,9
9.244.28.14,bba0e728-dc28-41e9-a4e2-48b949df00c1,2016-06-29 08:08:09 ADT,d70c87de-7837-450c-9965-17c9f366d183,5,13,16,16
133.162.159.139,8796189b-bda4-4096-8ef6-0eb461443b40,2016-06-28 09:48:44 ADT,6c7444d3-9bca-46d7-a8c6-96939981ae01,7,14,16,13
95.17.197.78,0182f497-ad22-4482-bd78-8193fd076e51,2016-06-28 18:03:11 ADT,fa7b1137-1e85-4d26-aa9d-8da7a812cad6,9,4,14,7
120.219.235.4,3d7b0a03-1dc6-406b-8e3f-3216941f7314,2016-06-29 09:03:48 ADT,a5adb83b-0380-4618-aef6-7179e39eff26,3,12,15,8
126.27.127.213,dfcb52d6-b6c0-4e03-b821-aeacef035190,2016-06-29 06:41:33 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,6,8,13,11
110.212.246.146,6777ca16-4c2d-4346-ab55-67662619b845,2016-06-28 18:57:17 ADT,6c7444d3-9bca-46d7-a8c6-96939981ae01,8,3,11,9
77.10.9.39,463283d8-079b-45be-a7c7-ce0b7e3f5a4f,2016-06-28 13:31:56 ADT,a5adb83b-0380-4618-aef6-7179e39eff26,3,13,16,17
120.219.235.4,3d7b0a03-1dc6-406b-8e3f-3216941f7314,2016-06-29 03:11:53 ADT,3fb4c246-cf94-4f60-bf47-b709b288f9b2,2,14,2,17
63.166.194.231,75db17ab-aea0-4e56-a9b8-45d5ed29e8ef,2016-06-28 17:27:25 ADT,0a5f0733-d058-4738-8666-f0468c5ee9c3,5,14,12,10
251.30.9.146,70c5473c-adcc-422d-8724-dc6b53c68c5a,2016-06-29 08:38:51 ADT,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,2,16,3,16
176.162.245.175,a2f5e24d-c8a1-4bec-82fc-788ec6a5c913,2016-06-29 01:46:15 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,7,7,17,17
7.57.136.112,801d175e-02cf-406b-8981-073c298e59f2,2016-06-28 21:32:03 ADT,3fb4c246-cf94-4f60-bf47-b709b288f9b2,7,7,18,4
214.106.113.54,e211a6a1-f75c-401f-91c6-61f51f473d6e,2016-06-28 13:05:04 ADT,26ea4cf2-ed09-43d4-a8e6-e3ff1f8e5893,6,14,10,14
59.226.117.118,b86b6c00-9bd4-44cc-9b90-69954c52024d,2016-06-28 18:26:47 ADT,0a5f0733-d058-4738-8666-f0468c5ee9c3,4,15,4,7
220.241.72.217,d757e3cc-da44-4eeb-8a65-5ea358c59c10,2016-06-29 05:50:08 ADT,dd7691ef-4b29-4992-b48d-cb449dfc65b6,5,19,17,16
201.21.67.201,e03d0286-3a91-41b6-82b7-16113d22aa2f,2016-06-29 07:12:04 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,3,14,13,13
225.87.139.56,d514edf5-3d3b-4dc9-bb2f-c632aa3895ac,2016-06-28 23:50:45 ADT,19f26076-5d21-4200-b26c-0f32cd87ebde,7,12,16,9
184.153.63.86,08ebccaf-b52b-488c-a331-17a05f404337,2016-06-28 17:25:02 ADT,a6c5d611-45be-43bf-a027-c1e98a89c8f6,5,6,12,11
36.159.98.210,3a3db4ad-afed-435e-9ce1-c7561e5a9d1e,2016-06-28 23:31:05 ADT,8105e514-c0d5-40ba-8c7a-90bf998ba9e4,0,10,2,12
253.235.133.129,ab0020e1-ae71-4c1f-aa9c-777ab029f884,2016-06-29 03:29:52 ADT,dd7691ef-4b29-4992-b48d-cb449dfc65b6,5,11,4,14
127.67.5.68,ac0095d7-1613-4a75-b9f6-80b89e9ddaf6,2016-06-29 03:11:21 ADT,0d5157f7-8012-4455-b66f-4f81d14092b3,6,13,16,16
236.178.72.78,61e9bb2c-b5dc-44f6-9f7f-2cc615af7796,2016-06-29 02:45:08 ADT,147fe620-dd62-4eb6-9a0d-8b8ca1e743b1,1,7,13,6
176.219.10.154,23e89ddc-c8ee-475d-b80f-3c4e1c0f0fbc,2016-06-28 09:55:52 ADT,92aa1c5c-98ab-49f8-a427-4c0bc49d6872,8,11,10,10
